"ar.drop.slope","ar.drop.offset","ar1.noise.var","ar1.param","ar2.noise.var","ar2.param1","ar2.param2","ts.skewness","ts.kurtosis","ts.mean.min.median","ts.entropy1","ts.entropy2","ts.jump.max.abs.diff","ts.jump.max.abs.diff.std","ts.jump.max.abs.diff.std.len","ts.jump.max.abs.diff.std.localmean","ts.jump.max.abs.diff.std.localsum","ts.xcorr","fft.coarse.10","fft.coarse.15","fft.coarse.20","fft.coarse.25","fft.H0r.25","fft.H0r","mcorr.max","mcorr.max.grad","mcorr.max.max","mcorr.reg.2nd.max","mcorr.reg.max","mcorr.reg.mean","ts.oup.sigma","ts.oup.lambda","cluster.num","cluster.mean.min.median","cluster.max","cluster.var","cluster.skew","cluster.kurt","cluster.max1","cluster.max2","cluster.max3","negpos.entropy","negpos.abs.entropy","negpos.mean.ratio","negpos.stdmean.ratio","negpos.ratio","negpos.ratio.thresh","zxfunc.99prctl","zxfunc.95prctl","z2func.99prctl","z2func.95prctl","max.slice.prcnt","thr.max.slice.prcnt","every.2nd.single.var","every.2nd.pair.var","thr.every.2nd.single.var","thr.every.2nd.pair.var","wm.ts.coef","gm.ts.coef","csf.ts.coef","prcnt.on.csf","prcnt.on.gm","prcnt.on.wm","thr.prcnt.on.csf","thr.prcnt.on.gm","thr.prcnt.on.wm","thr.both.prcnt.on.csf","thr.both.prcnt.on.gm","thr.both.prcnt.on.wm","smoothness","smoothness.mm","std.then.tfce.max","tfce.max","thr.then.tfce","percent.on.edge.bin1","percent.on.edge.norm1","percent.of.edge1","percent.on.edge.bin2","percent.on.edge.norm2","percent.of.edge2","percent.on.edge.bin3","percent.on.edge.norm3","percent.of.edge3","percent.on.edge.bin4","percent.on.edge.norm4","percent.of.edge4","percent.on.edge.bin5","percent.on.edge.norm5","percent.of.edge5","percent.on.mask01.bin","percent.on.mask01.norm","percent.of.mask01","cc01a","cc01b","cc01c","percent.on.mask02.bin","percent.on.mask02.norm","percent.of.mask02","cc02a","cc02b","cc02c","percent.on.mask03.bin","percent.on.mask03.norm","percent.of.mask03","cc03a","cc03b","cc03c","percent.on.mask11.bin","percent.on.mask11.norm","percent.of.mask11","cc11a","cc11b","cc11c","percent.on.mask12.bin","percent.on.mask12.norm","percent.of.mask12","cc12a","cc12b","cc12c","percent.on.mask13.bin","percent.on.mask13.norm","percent.of.mask13","cc13a","cc13b","cc13c","percent.on.mask21.bin","percent.on.mask21.norm","percent.of.mask21","cc21a","cc21b","cc21c","percent.on.mask22.bin","percent.on.mask22.norm","percent.of.mask22","cc22a","cc22b","cc22c","percent.on.mask23.bin","percent.on.mask23.norm","percent.of.mask23","cc23a","cc23b","cc23c","percent.on.mask31.bin","percent.on.mask31.norm","percent.of.mask31","cc31a","cc31b","cc31c","percent.on.mask32.bin","percent.on.mask32.norm","percent.of.mask32","cc32a","cc32b","cc32c","percent.on.mask33.bin","percent.on.mask33.norm","percent.of.mask33","cc33a","cc33b","cc33c","stripe.patt","tlen","class.labs"
-0.0029398,0.20164,0.20608,-0.89087,0.18951,-1.1435,0.28358,0.17677,3.1399,0.067716,3.1792,2.1658e-05,1.7961,3.91,0.21046,5.144,0.0069514,0.89424,5.0287e+16,5.0287e+16,5.0287e+16,5.0287e+16,NA,NA,0.13929,0.11284,0.13929,0.40804,0.52442,0.21229,NA,NA,227,97.07,15985,1139900,14.604,217.48,127880,12624,7688,0.91331,0.93302,0.18849,0.13653,0.12672,0.52426,3566.3,1671.3,0.02408,0.0029819,0.029395,0.025668,0.0015347,0.011358,9.2881e-05,0.014761,3.9421,5.3247,1.438,0.13519,0.47156,0.37353,0.16698,0.52385,0.28551,0.17037,0.52683,0.27985,7.2165,2.9883,18810,52030,49928,0.066233,0.071989,0.05983,0.12487,0.13268,0.059121,0.17491,0.18335,0.057963,0.21983,0.22838,0.057382,0.25864,0.26812,0.056736,0.01867,0.020282,0.17929,0.059176,0.072735,0.035355,0.035813,0.038841,0.1633,0.072443,0.09049,0.045995,0.056191,0.060926,0.1518,0.083906,0.10602,0.05656,0.0084003,0.0090271,0.20201,0.043588,0.055993,0.020739,0.016851,0.01824,0.18549,0.054587,0.069622,0.030575,0.026977,0.029587,0.17244,0.063797,0.081819,0.044445,0.010225,0.011223,0.17672,0.042743,0.048395,0.029273,0.019637,0.021424,0.16741,0.054046,0.062157,0.036314,0.03102,0.033576,0.16029,0.064272,0.074003,0.040478,4.4722e-05,3.208e-05,0.0095416,-0.0018014,0.006742,-0.0075402,0.00025355,0.00020919,0.017296,-0.0015833,0.011814,-0.0095011,0.00072117,0.00063676,0.024256,-0.00075943,0.017556,-0.0094386,0.89798,746,"1"
-0.00061248,0.16752,0.16755,-0.91226,0.16627,-0.99201,0.087418,-0.027943,3.0536,0.018193,3.1641,6.9839e-09,1.8896,4.5305,0.1735,6.177,0.0083473,0.91306,4.5834e+16,4.5834e+16,4.5834e+16,4.5834e+16,NA,NA,0.16263,0.1882,0.1882,0.30659,0.46793,0.17325,NA,NA,217,92.369,15035,1052800,14.322,208.72,120280,13152,3648,0.91226,0.93281,0.20809,0.15434,0.12586,0.58261,3811.6,1763.9,0.022339,0.0028624,0.034677,0.030982,0.0036383,0.007847,0.0061269,0.011102,3.19,4.742,1.2553,0.13735,0.47723,0.36767,0.17081,0.53863,0.27259,0.17848,0.54577,0.25999,10.706,2.9413,26352,72610,70502,0.05649,0.061579,0.046692,0.10875,0.11904,0.047112,0.16501,0.18292,0.050035,0.22237,0.24709,0.053112,0.27271,0.30218,0.054739,0.022378,0.023167,0.19664,0.069853,0.07792,0.014059,0.043016,0.045556,0.17948,0.086021,0.098739,0.030887,0.065082,0.070002,0.16088,0.095732,0.1144,0.047816,0.010729,0.010652,0.23609,0.055055,0.061764,-0.0019767,0.021091,0.021854,0.21244,0.067623,0.077913,0.013133,0.032458,0.034705,0.18985,0.075749,0.090494,0.030446,0.011546,0.012436,0.1826,0.047111,0.050511,0.021897,0.022598,0.024551,0.17629,0.060991,0.066294,0.032448,0.034993,0.03846,0.16545,0.070942,0.079155,0.04533,0.00010276,7.8984e-05,0.020062,-0.00057253,0.0066515,-0.0074167,0.00031761,0.0002551,0.019826,-0.0009007,0.010858,-0.0092887,0.00065091,0.00052488,0.020032,-0.0011719,0.015886,-0.012799,0.80502,746,"1"
-0.0018096,0.51597,0.51341,-0.69707,0.51337,-0.69077,-0.0090401,1.2342,6.7112,0.083019,3.0765,0.0010182,3.9726,5.1085,0.60311,7.554,0.010208,0.69775,6.0122e+16,6.0122e+16,6.0122e+16,6.0122e+16,NA,NA,0.15556,0.14914,0.15556,0.29598,0.36207,0.14492,NA,NA,285,70.642,17935,1127600,16.772,282.53,143480,3456,1224,0.91416,0.93529,0.25759,0.18412,0.16817,0.71622,4451.6,2174.2,0.018156,0.0026679,0.04139,0.046134,0.0013209,0.017005,0.0029031,0.030321,1.7998,0.20814,1.208,0.12172,0.42956,0.43125,0.13282,0.41088,0.44015,0.13281,0.41123,0.44098,14.325,3.45,20838,52887,50602,0.046785,0.047608,0.04002,0.092333,0.094197,0.041397,0.13757,0.1401,0.043172,0.18364,0.18693,0.045394,0.23342,0.23948,0.048489,0.012779,0.012238,0.11621,0.036013,0.052668,-0.016658,0.026702,0.025232,0.1153,0.048796,0.070721,-0.029462,0.044007,0.041645,0.11258,0.05988,0.086626,-0.036089,0.0089185,0.009045,0.2031,0.045421,0.054341,0.0045536,0.017273,0.017362,0.18006,0.054648,0.066016,0.002156,0.027206,0.027508,0.16468,0.062662,0.07728,0.0057622,0.0027575,0.0022869,0.04513,0.00547,0.018236,-0.032695,0.0069581,0.0057914,0.056174,0.011778,0.028026,-0.046727,0.01258,0.010534,0.061554,0.017447,0.036055,-0.057975,0.0011032,0.00090615,0.22288,0.019566,0.027496,-0.024138,0.0033361,0.0027434,0.21551,0.028434,0.041112,-0.034519,0.0063251,0.0052276,0.20146,0.035488,0.0534,-0.044451,0.80192,746,"0"
-0.0012388,0.14274,0.14266,-0.92583,0.14018,-1.0478,0.13173,-0.52147,3.6505,-0.095711,3.1441,5.0232e-05,2.8807,7.8762,0.13342,11.209,0.015148,0.93271,4.365e+16,4.365e+16,4.365e+16,4.365e+16,NA,NA,0.35089,0.19553,0.35089,0.21069,0.46331,0.16239,NA,NA,272,49.393,10702,420580,16.338,268.61,85616,2792,1528,0.91606,0.93651,0.17532,0.13309,0.074483,0.59107,3294.6,1420,0.017919,0.0032173,0.049468,0.02699,0.0022534,0.022423,0.0046064,0.037724,0.4337,0.50358,1.0796,0.12202,0.47761,0.38038,0.14444,0.53401,0.29712,0.13243,0.56379,0.28378,6.204,3.043,38357,96249,94946,0.040895,0.036354,0.025634,0.079902,0.069396,0.026251,0.11555,0.098246,0.026572,0.14787,0.12523,0.026783,0.17856,0.15152,0.027181,0.012694,0.010979,0.084588,0.030451,0.042731,-0.033722,0.025869,0.022668,0.081851,0.039932,0.05712,-0.042304,0.041883,0.03751,0.078514,0.047845,0.070201,-0.044249,0.0076528,0.0064854,0.1277,0.032414,0.039783,-0.029885,0.01664,0.014607,0.1271,0.044606,0.0536,-0.033761,0.028433,0.02602,0.12612,0.056321,0.067591,-0.029648,0.0048634,0.0043324,0.058325,0.013346,0.021642,-0.016546,0.0092389,0.0080676,0.054655,0.016301,0.028841,-0.02521,0.014063,0.012016,0.050425,0.017972,0.034444,-0.034927,0.00017752,0.0001616,0.026281,0.00078712,0.0085706,-0.0032573,0.00058314,0.00056738,0.027604,0.0014203,0.013266,-0.0014436,0.001054,0.0010153,0.024599,0.0012053,0.017411,-0.002438,0.76532,746,"1"
-0.0015421,0.58727,0.58633,-0.64256,0.58629,-0.64749,0.0076756,1.6085,6.7382,0.21561,2.9445,0.0021689,5.6939,6.7333,0.71319,10.28,0.013892,0.6428,6.479e+16,6.479e+16,6.479e+16,6.479e+16,NA,NA,0.18037,0.15808,0.18037,0.28335,0.31654,0.14358,NA,NA,234,69.885,12885,710420,15.086,229.69,103080,4360,3616,0.91475,0.93668,0.20409,0.14832,0.1201,0.63528,4418.9,1706.3,0.016357,0.0027218,0.049273,0.044609,0.00010901,0.0077744,0.002046,0.014621,1.6153,4.5451,2.9406,0.12068,0.46503,0.3967,0.13347,0.51433,0.33293,0.12759,0.54041,0.31528,9.9927,3.1736,40225,95711,93701,0.079029,0.08443,0.055969,0.14712,0.15473,0.054612,0.19683,0.20327,0.051137,0.23523,0.23769,0.048138,0.26539,0.26313,0.045643,0.017804,0.016667,0.13405,0.049366,0.061753,-0.024492,0.035222,0.03293,0.12591,0.062667,0.078677,-0.033549,0.056849,0.053362,0.12041,0.075128,0.094743,-0.039617,0.0076907,0.0067316,0.145,0.034701,0.046266,-0.031937,0.015793,0.014092,0.1363,0.044621,0.058323,-0.03682,0.025527,0.023277,0.12793,0.052694,0.06927,-0.037467,0.0095824,0.0095284,0.12984,0.03491,0.040401,-0.0015707,0.019671,0.019334,0.13148,0.047807,0.054359,-0.0066073,0.033007,0.032193,0.13372,0.061138,0.067681,-0.012046,0.00053122,0.00040708,0.088858,0.0073043,0.012943,-0.017105,0.0015546,0.0012321,0.083147,0.010086,0.020424,-0.023628,0.0034433,0.0028464,0.090799,0.015303,0.030541,-0.028468,0.75828,746,"0"
-0.0012071,0.17168,0.17269,-0.90944,0.1683,-1.0545,0.15946,1.0662,4.6998,0.15295,3.0262,0.0012172,2.1442,5.0466,0.18004,6.6596,0.0089994,0.90982,4.732e+16,4.732e+16,4.732e+16,4.732e+16,NA,NA,0.15098,0.14857,0.15098,0.26924,0.41525,0.16303,NA,NA,294,34.871,3769,94386,11.857,142.71,30152,29600,1984,0.916,0.94051,0.10797,0.078013,0.045805,0.45688,2811,1098.6,0.019476,0.0021619,0.02963,0.026764,0.00078853,0.0052723,4.5698e-05,0.0081663,1.5485,2.9098,1.2486,0.13345,0.45141,0.39372,0.17525,0.48405,0.31011,0.17901,0.48184,0.31278,8.3198,3.1497,32175,63973,62292,0.058604,0.060703,0.030026,0.11458,0.11886,0.03077,0.16545,0.17219,0.031097,0.21254,0.22195,0.031466,0.25894,0.27332,0.032218,0.0098082,0.0081518,0.053423,0.019361,0.040422,-0.042269,0.019929,0.017004,0.05154,0.025173,0.053617,-0.050079,0.033041,0.028934,0.050626,0.03105,0.06581,-0.053539,0.0060852,0.0051743,0.083001,0.022181,0.038209,-0.029317,0.011663,0.010063,0.072815,0.026032,0.047086,-0.03502,0.018373,0.015881,0.066613,0.029555,0.055237,-0.042905,0.0036768,0.0029438,0.036042,0.0076298,0.019501,-0.030586,0.0082918,0.0069699,0.040094,0.012367,0.028498,-0.035869,0.014959,0.013274,0.043842,0.017903,0.037006,-0.032646,4.6222e-05,3.3655e-05,0.0055933,-0.0013251,0.010169,-0.0064602,0.00015626,0.0001182,0.0060458,-0.0019133,0.01475,-0.0076185,0.00027293,0.00021104,0.0052067,-0.0027988,0.019865,-0.0091429,0.77662,746,"1"
-0.0080552,0.89242,0.9006,-0.31335,0.86327,-0.24955,-0.2036,0.12004,3.0282,0.03304,3.1695,1.1252e-05,4.6056,3.9297,1.3699,5.1928,0.0070173,0.31359,7.0383e+16,7.0383e+16,7.0383e+16,7.0383e+16,NA,NA,0.28771,0.16136,0.28771,0.2181,0.30535,0.14,NA,NA,311,38.386,6745,156900,15.898,265.62,53960,14456,3736,0.91741,0.94113,0.1293,0.089087,0.08723,0.51129,2330.8,1144.4,0.013854,0.0016712,0.046876,0.046992,0.0017634,0.027568,0.0062063,0.056761,1.1457,0.55466,1.4126,0.12596,0.43826,0.41887,0.15614,0.44886,0.37804,0.15424,0.45274,0.37776,9.7347,3.3509,21094,41271,38613,0.047205,0.044277,0.027943,0.094872,0.090924,0.029435,0.13931,0.13692,0.030253,0.1919,0.19124,0.032824,0.24397,0.24551,0.035072,0.012861,0.012663,0.080932,0.030079,0.053154,-0.0061544,0.025972,0.025672,0.077606,0.038986,0.068907,-0.0062368,0.04194,0.041562,0.074246,0.046551,0.083361,-0.0060484,0.0091683,0.0095078,0.14448,0.038841,0.05603,0.012561,0.018534,0.019165,0.1337,0.04915,0.068231,0.015377,0.028813,0.02987,0.12069,0.055566,0.077615,0.020033,0.0034324,0.0029329,0.038873,0.0072327,0.020482,-0.029078,0.0064322,0.0056578,0.035934,0.0083549,0.027779,-0.03168,0.010714,0.0096411,0.036278,0.010677,0.035432,-0.033626,0.00025984,0.00022238,0.036329,0.002138,0.015027,-0.010986,0.001008,0.0008502,0.045059,0.0048014,0.024141,-0.018287,0.0025661,0.0021718,0.05656,0.0092676,0.035119,-0.027426,0.81669,746,"0"
-0.00040776,0.084238,0.08442,-0.9568,0.083171,-1.0732,0.12165,-0.39579,2.5999,-0.18278,3.0988,0.00056463,3.499,12.396,0.079466,29.178,0.03943,0.96008,3.6804e+16,3.6804e+16,3.6804e+16,3.6804e+16,NA,NA,0.67432,0.4165,0.67432,0.46293,0.52963,0.1733,NA,NA,223,79.933,11951,682860,13.581,192.96,95608,25096,3992,0.90701,0.92929,0.1043,0.082138,0.0067857,0.33627,3460.7,1171.7,0.017834,0.0031464,0.061407,0.032541,0.0028715,0.030353,0.00096258,0.042956,1.3708,3.5124,2.2686,0.10237,0.44449,0.4233,0.10798,0.46932,0.37651,0.11114,0.47894,0.35686,13.418,3.3864,68107,225580,224360,0.061866,0.054219,0.046263,0.1286,0.11433,0.050493,0.19567,0.17981,0.053811,0.27503,0.26114,0.059587,0.37307,0.36896,0.067937,0.00094358,0.00074708,0.0070693,-0.0071373,-0.016332,-0.012662,0.0025358,0.0020476,0.0090272,-0.0085883,-0.018481,-0.018764,0.0061261,0.004907,0.012914,-0.0078929,-0.016793,-0.029811,1.4808e-05,1.2751e-05,0.00027781,-0.0064972,-0.013777,-0.0035487,0.00038891,0.00034212,0.0033444,-0.0077853,-0.016971,-0.0069427,0.0018736,0.0016144,0.0093353,-0.0069329,-0.015987,-0.012654,0.00035848,0.00027357,0.0048355,-0.005965,-0.014397,-0.010052,0.0011974,0.00092586,0.0079647,-0.0066833,-0.017081,-0.01532,0.0028903,0.0022202,0.011667,-0.0063388,-0.01772,-0.023944,0.0005703,0.00046076,0.094405,0.0077891,0.017198,-0.0093448,0.0015149,0.0012199,0.080645,0.009495,0.022533,-0.014449,0.002678,0.0021211,0.070117,0.010468,0.027177,-0.018804,0.87306,746,"0"
-8.2481e-05,0.014085,0.014227,-0.99285,0.013743,-0.8096,-0.18457,-0.69095,1.894,-0.56145,2.7042,0.002172,0.72049,6.9378,0.010765,9.958,0.013457,0.99461,1.6762e+16,1.6762e+16,1.6762e+16,1.6762e+16,NA,NA,0.29933,0.18702,0.29933,0.26296,0.36427,0.12428,NA,NA,153,131.13,18966,2347800,12.246,150.97,151730,680,664,0.90902,0.93212,0.063685,0.046828,0.043483,0.22617,1982.9,1112.7,0.018308,0.0026426,0.030375,0.02213,0.011875,0.0043402,0.017806,0.0053132,1.5683,0.99627,0.15886,0.11173,0.43006,0.43099,0.13703,0.44604,0.37151,0.13967,0.44444,0.36731,3.2334,3.4479,29206,82927,81385,0.069462,0.068567,0.055439,0.13884,0.13765,0.058181,0.20567,0.20377,0.060366,0.27689,0.27646,0.064025,0.35215,0.35502,0.068441,0.0020432,0.0022845,0.016338,-0.0036151,-0.014583,0.014698,0.0060971,0.0065785,0.023165,-0.00094726,-0.013872,0.016234,0.01549,0.016889,0.034852,0.0074731,-0.0056165,0.028871,4.9025e-05,4.9153e-05,0.00098166,-0.0065301,-0.015122,0.00013179,0.00096363,0.001139,0.0088441,-0.0060475,-0.01707,0.021504,0.0051034,0.006131,0.027139,0.0011409,-0.010382,0.041309,0.00061865,0.00088287,0.0089064,-0.0049901,-0.013948,0.033778,0.0024202,0.0030078,0.017181,-0.0032252,-0.014886,0.032485,0.0065416,0.007518,0.028181,0.0018074,-0.012116,0.030887,0.0013756,0.0013525,0.24302,0.023133,0.029494,-0.0017133,0.0032528,0.003063,0.18481,0.025635,0.036342,-0.0080654,0.005345,0.0049906,0.14936,0.026939,0.042555,-0.011324,1.1595,746,"1"
-0.0002402,0.062393,0.06276,-0.96807,0.061402,-1.1105,0.14713,1.0319,3.9242,0.15048,2.9362,2.2044e-05,1.4587,7.4339,0.038404,11.144,0.01506,0.98055,3.5004e+16,3.5004e+16,3.5004e+16,3.5004e+16,NA,NA,0.65028,0.38647,0.65028,0.22887,0.71883,0.16396,NA,NA,177,122.41,18507,1942300,13.064,172.69,148060,10760,5528,0.90819,0.9309,0.129,0.094106,0.083402,0.40143,2120.9,1099.2,0.021383,0.002607,0.02176,0.023645,0.0042578,0.00035231,0.0089905,0.0014288,1.1241,3.0504,1.6952,0.10982,0.43371,0.42587,0.12552,0.45173,0.37313,0.12982,0.44542,0.36824,3.7185,3.407,18077,52743,51283,0.068268,0.068503,0.059752,0.14656,0.14726,0.067356,0.22342,0.22475,0.071916,0.30226,0.30467,0.076648,0.38941,0.3962,0.082999,0.0011528,0.0010114,0.010109,-0.0069864,-0.018315,-0.013825,0.0041878,0.0039338,0.017449,-0.005452,-0.018724,-0.012019,0.011557,0.011629,0.028517,0.00095092,-0.011701,0.0019467,6.7344e-05,7.6099e-05,0.0014788,-0.0067407,-0.01529,0.0074631,0.00096901,0.0011578,0.0097531,-0.0063212,-0.017226,0.024622,0.0047743,0.005784,0.027843,0.00030823,-0.010389,0.04655,0.00032297,0.00029269,0.0050991,-0.0066355,-0.016227,-0.006583,0.0014907,0.0013414,0.011606,-0.0063177,-0.018711,-0.012118,0.0041158,0.0036595,0.019445,-0.003929,-0.018254,-0.020575,0.00076249,0.00064257,0.14773,0.012216,0.019077,-0.014084,0.0019968,0.0016894,0.12441,0.014893,0.026239,-0.018986,0.0033469,0.0028077,0.10256,0.015586,0.032158,-0.024537,1.1861,746,"1"
-0.00021508,0.022343,0.022437,-0.9887,0.021842,-0.8277,-0.16284,0.70869,2.3519,0.25376,2.9569,0.00030581,1.0353,6.9138,0.022366,9.3001,0.012568,0.9888,2.0752e+16,2.0752e+16,2.0752e+16,2.0752e+16,NA,NA,0.36595,0.155,0.36595,0.41471,0.44997,0.15434,NA,NA,209,94.727,17181,1412800,14.294,205.85,137450,6552,2328,0.90905,0.93215,0.049848,0.036875,0.041493,0.17137,1832.2,1032.1,0.020097,0.0032037,0.049247,0.027836,0.015014,0.011577,0.023482,0.013893,0.95042,0.020245,0.31077,0.11117,0.42844,0.4347,0.13661,0.44167,0.37884,0.13914,0.43198,0.3849,3.3853,3.4776,59127,170840,169700,0.072442,0.070907,0.059244,0.14572,0.14057,0.062571,0.21442,0.20699,0.064487,0.28846,0.28062,0.068347,0.36893,0.36617,0.073473,0.00084233,0.00080223,0.0069015,-0.0078235,-0.018114,-0.0040634,0.0033613,0.0032116,0.013086,-0.0071296,-0.019137,-0.0064969,0.0096485,0.0095674,0.022244,-0.0023088,-0.014172,-0.0020137,5.0528e-05,4.1879e-05,0.0010367,-0.0066039,-0.015013,-0.0066421,0.00074146,0.00070611,0.006973,-0.0069071,-0.017844,-0.0043175,0.0041041,0.0042519,0.022364,-0.0014481,-0.013213,0.0062889,0.00028506,0.00030903,0.0042052,-0.0065816,-0.015651,0.0041765,0.0012205,0.0012799,0.0088783,-0.0069261,-0.018303,0.0043425,0.0032543,0.0033714,0.014366,-0.0057917,-0.018221,0.0048664,0.00050675,0.00045132,0.091738,0.006949,0.016854,-0.0073815,0.0015042,0.0013215,0.08757,0.0098427,0.023921,-0.010737,0.0026603,0.0022966,0.076174,0.010851,0.028692,-0.015479,1.1402,746,"1"
-0.0011571,0.17458,0.17454,-0.90842,0.17216,-0.80242,-0.11669,0.25793,2.1521,0.098998,3.1727,0.00092783,2.3806,5.5925,0.18073,7.8028,0.010544,0.90942,4.2321e+16,4.2321e+16,4.2321e+16,4.2321e+16,NA,NA,0.30611,0.29786,0.30611,0.27345,0.3105,0.1299,NA,NA,256,66.785,13591,721110,15.841,252.61,108730,2824,2608,0.91084,0.93455,0.098059,0.069991,0.052348,0.34818,2163.6,1158.4,0.020387,0.0027853,0.034972,0.029533,0.0091226,0.014075,0.013382,0.019133,0.49915,2.0663,2.007,0.1075,0.43405,0.42975,0.12408,0.45459,0.37034,0.12674,0.45159,0.36579,4.977,3.438,18075,44674,42266,0.063683,0.062515,0.047011,0.13328,0.1291,0.051662,0.20298,0.19625,0.055105,0.28233,0.27642,0.060383,0.37727,0.3782,0.067819,0.00082781,0.00067112,0.0061223,-0.0074714,-0.01913,-0.018588,0.002886,0.0025668,0.010142,-0.0077823,-0.020252,-0.019228,0.0088504,0.0089789,0.018418,-0.0034711,-0.01397,0.004352,5.2441e-05,4.3663e-05,0.00097125,-0.006256,-0.015775,-0.0073657,0.00078756,0.00082773,0.0066856,-0.0063996,-0.018459,0.0063178,0.0046239,0.0054034,0.022743,-8.9164e-05,-0.012042,0.040397,0.00036297,0.00031926,0.0048333,-0.005906,-0.016637,-0.0080832,0.0011456,0.0010179,0.0075225,-0.0067884,-0.019997,-0.011521,0.002624,0.0023376,0.010456,-0.0068825,-0.020698,-0.016643,0.0004124,0.00030819,0.06739,0.0048964,0.017971,-0.017513,0.0011145,0.00084748,0.058566,0.0059316,0.026403,-0.023828,0.0020532,0.0016094,0.053067,0.0067715,0.033671,-0.027693,1.0019,746,"1"
-0.0010915,0.1169,0.11621,-0.94002,0.11578,-0.88244,-0.06125,-0.21494,2.4119,-0.074289,3.1895,0.00028966,1.4583,4.2737,0.11613,5.9566,0.0080495,0.94175,3.7036e+16,3.7036e+16,3.7036e+16,3.7036e+16,NA,NA,0.41464,0.23658,0.41464,0.41264,0.49624,0.18233,NA,NA,300,47.407,8004,218100,16.542,281.56,64032,7120,4008,0.91302,0.93821,0.06966,0.048756,0.042179,0.3209,1474.1,896.67,0.016409,0.0028621,0.031,0.030993,0.0084396,0.0056566,0.012875,0.0020164,0.55205,0.33596,0.55154,0.10342,0.43728,0.43917,0.11843,0.46018,0.39342,0.11594,0.47842,0.37897,5.5215,3.5134,24157,53534,51642,0.06739,0.0671,0.043835,0.12517,0.12036,0.042749,0.17427,0.16338,0.041688,0.21973,0.20258,0.041409,0.26634,0.2427,0.042187,0.00098953,0.00083754,0.0064486,-0.0065052,-0.019056,-0.016296,0.0037355,0.0033323,0.011567,-0.005591,-0.019733,-0.022175,0.011301,0.010499,0.020723,0.00043184,-0.013595,-0.023895,2.9454e-05,2.9151e-05,0.00048067,-0.0059781,-0.016166,-0.00048531,0.00058593,0.00055778,0.0043827,-0.0066314,-0.01956,-0.0052856,0.0029765,0.0028252,0.0129,-0.0039006,-0.016972,-0.0094671,0.00025113,0.00020191,0.0029466,-0.005992,-0.017288,-0.011466,0.0011701,0.0010299,0.0067699,-0.0062977,-0.020248,-0.014096,0.0037436,0.0034894,0.013144,-0.0041429,-0.01969,-0.013174,0.00070895,0.00060648,0.10208,0.0095907,0.022394,-0.013206,0.0022941,0.0020134,0.10623,0.015228,0.033021,-0.018672,0.00546,0.0049303,0.12435,0.02489,0.045126,-0.021537,0.91221,746,"1"
-0.00019462,0.096648,0.096522,-0.95045,0.096202,-0.89573,-0.057573,-0.057725,3.1403,-0.27861,2.9807,1.5779e-05,3.1399,10.258,0.093447,17.85,0.024121,0.95309,3.5909e+16,3.5909e+16,3.5909e+16,3.5909e+16,NA,NA,0.58797,0.28885,0.58797,0.27789,0.57429,0.14403,NA,NA,294,46.099,7727,220420,15.188,245.05,61816,15096,10904,0.91037,0.93649,0.0012078,0.00088077,0.018288,0.0058598,1418.4,882.81,0.018419,0.0025795,0.051028,0.030955,0.0089853,0.017744,0.019522,0.026774,1.0715,3.5137,2.8509,0.10557,0.43084,0.43241,0.12354,0.44067,0.37899,0.12516,0.44613,0.35909,5.9042,3.4593,30494,72915,71550,0.070148,0.067077,0.044553,0.14071,0.13738,0.046926,0.21149,0.2119,0.049398,0.29406,0.30335,0.05411,0.38295,0.40417,0.059227,0.0018793,0.0018065,0.011958,-0.003716,-0.016895,-0.0042288,0.0049584,0.0049508,0.014992,-0.0030993,-0.017795,-0.00026385,0.012739,0.012909,0.022808,0.0025616,-0.011923,0.0037329,3.86e-05,6.1222e-05,0.00061507,-0.0058609,-0.015197,0.022514,0.0007763,0.0010183,0.0056697,-0.0059614,-0.017389,0.030704,0.0044765,0.0052199,0.018944,-0.00041999,-0.011999,0.031174,0.00050001,0.00045134,0.0057283,-0.0049177,-0.015779,-0.0064099,0.0019819,0.0018011,0.011196,-0.0040448,-0.018149,-0.010493,0.005614,0.005212,0.019246,-0.00028161,-0.016755,-0.013243,0.0013407,0.001294,0.18849,0.019999,0.024686,-0.003235,0.0029506,0.0028286,0.1334,0.020362,0.030232,-0.0051495,0.0045573,0.0042915,0.10134,0.019733,0.034427,-0.0085715,0.91236,746,"0"
